genus,species,image_url,source,country,locality,latitude,longitude,observer,license,created_at
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/527761793/original.jpg,GBIF,United States of America,,41.3688500,-122.4145050,ericaharris123,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:41.993928
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/528467847/original.jpg,GBIF,United States of America,,42.1406490,-122.7040690,wren-bird,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:42.057119
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/528753256/original.jpg,GBIF,United States of America,,38.2514920,-120.2586750,Mira,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:42.182922
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/528465598/original.jpg,GBIF,United States of America,,38.8703740,-120.0340600,Molly J. Ferry,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:42.574878
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/533760882/original.jpg,GBIF,United States of America,,44.2608080,-122.1857110,Ian R. Clark,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:42.715175
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/535132774/original.jpg,GBIF,United States of America,,39.3647490,-120.7579620,Amelia Tauber,http://creativecommons.org/licenses/by/4.0/,2025-11-26 03:41:42.967573
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/533375292/original.jpg,GBIF,United States of America,,45.8140300,-121.5658800,kbayus,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:43.104317
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/533894287/original.jpg,GBIF,United States of America,,44.3366710,-122.0900710,Ian R. Clark,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:43.239492
Cephalanthera,austiniae,https://inaturalist-open-data.s3.amazonaws.com/photos/542124087/original.jpg,GBIF,United States of America,,41.0169920,-123.7862460,Greg Schrott,http://creativecommons.org/licenses/by-nc/4.0/,2025-11-26 03:41:43.302969
Dactylorhiza,aristata,https://static.inaturalist.org/photos/526564343/original.jpg,iNaturalist,"歯舞3丁目, 根室市, 北海道, JP","歯舞3丁目, 根室市, 北海道, JP",43.3503200,145.7644050,tsuyoshi5,,2025-11-26 03:40:42.274875
Dactylorhiza,aristata,https://static.inaturalist.org/photos/399352206/original.jpg,iNaturalist,"Елизовский район, Камчатский край, RU","Елизовский район, Камчатский край, RU",53.1034167,159.0478972,devyatovaea,,2025-11-26 03:40:53.779947
Dactylorhiza,aristata,https://static.inaturalist.org/photos/399352241/original.jpg,iNaturalist,"Елизовский район, Камчатский край, RU","Елизовский район, Камчатский край, RU",53.1034305,159.0478833,devyatovaea,,2025-11-26 03:40:53.716036
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399354399/original.jpg,iNaturalist,"Анивский р-н, Сахалинская обл., Россия","Анивский р-н, Сахалинская обл., Россия",46.8062584,142.4861760,vladimirarkhipov,cc-by-nc,2025-11-26 03:40:53.636288
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399354392/original.jpg,iNaturalist,"Анивский р-н, Сахалинская обл., Россия","Анивский р-н, Сахалинская обл., Россия",46.8062584,142.4861760,vladimirarkhipov,cc-by-nc,2025-11-26 03:40:53.572622
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399361360/original.jpeg,iNaturalist,"Hitaki, Suzaka, Nagano 382-0000日本","Hitaki, Suzaka, Nagano 382-0000日本",36.6476778,138.3416070,setsuna,cc-by-nc-nd,2025-11-26 03:40:53.507655
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399434974/original.jpg,iNaturalist,"南アルプス国立公園, 静岡市, 静岡県, JP","南アルプス国立公園, 静岡市, 静岡県, JP",35.4936750,138.2004083,kishimoto_toshio,cc-by,2025-11-26 03:40:53.443882
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399434938/original.jpg,iNaturalist,"南アルプス国立公園, 静岡市, 静岡県, JP","南アルプス国立公園, 静岡市, 静岡県, JP",35.4936750,138.2004083,kishimoto_toshio,cc-by,2025-11-26 03:40:53.315538
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/399700913/original.jpeg,iNaturalist,"Елизовский р-н, Камчатский край, Россия","Елизовский р-н, Камчатский край, Россия",53.1037350,159.0476950,olga_chernyagina,cc-by-nc,2025-11-26 03:40:53.185355
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400525297/original.jpeg,iNaturalist,"Петропавловск-Камчатский, Камчатский край, Россия","Петропавловск-Камчатский, Камчатский край, Россия",53.0715714,158.6278229,valerkov,cc-by,2025-11-26 03:40:53.102769
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400600021/original.jpeg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.7732521,-152.2254734,loobylooloo,cc-by-nc,2025-11-26 03:40:53.010143
Dactylorhiza,aristata,https://static.inaturalist.org/photos/400788914/original.jpeg,iNaturalist,"Katmai National Park, Kodiak Island County, US-AK, US","Katmai National Park, Kodiak Island County, US-AK, US",58.7906605,-153.7704321,timremkes,,2025-11-26 03:40:52.938504
Dactylorhiza,aristata,https://static.inaturalist.org/photos/400907075/original.jpg,iNaturalist,"Crater Lake Trail, Cordova, AK, US","Crater Lake Trail, Cordova, AK, US",60.5719200,-145.6981367,signebaumann,,2025-11-26 03:40:52.874948
Dactylorhiza,aristata,https://static.inaturalist.org/photos/400907021/original.jpg,iNaturalist,"Crater Lake Trail, Cordova, AK, US","Crater Lake Trail, Cordova, AK, US",60.5719200,-145.6981367,signebaumann,,2025-11-26 03:40:52.810813
Dactylorhiza,aristata,https://static.inaturalist.org/photos/400906984/original.jpg,iNaturalist,"Crater Lake Trail, Cordova, AK, US","Crater Lake Trail, Cordova, AK, US",60.5719200,-145.6981367,signebaumann,,2025-11-26 03:40:52.736797
Dactylorhiza,aristata,https://static.inaturalist.org/photos/400906948/original.jpg,iNaturalist,"Crater Lake Trail, Cordova, AK, US","Crater Lake Trail, Cordova, AK, US",60.5719200,-145.6981367,signebaumann,,2025-11-26 03:40:52.666364
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401004553/original.jpeg,iNaturalist,"Елизовский р-н, Камчатский край, Россия","Елизовский р-н, Камчатский край, Россия",52.9921917,158.2970278,naturalist34144,cc-by-nc,2025-11-26 03:40:52.596860
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401004546/original.jpeg,iNaturalist,"Елизовский р-н, Камчатский край, Россия","Елизовский р-н, Камчатский край, Россия",52.9921917,158.2970278,naturalist34144,cc-by-nc,2025-11-26 03:40:52.506196
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401203421/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.5112112,-152.4920341,taylor_justason,cc-by-nc,2025-11-26 03:40:52.425893
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401201860/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.5112112,-152.4920341,taylor_justason,cc-by-nc,2025-11-26 03:40:52.346040
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401528074/original.jpeg,iNaturalist,"Петропавловск-Камчатский, Камчатский край, Россия","Петропавловск-Камчатский, Камчатский край, Россия",53.0727778,158.6260833,naturalist34144,cc-by-nc,2025-11-26 03:40:52.281853
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/401527802/original.jpeg,iNaturalist,"Петропавловск-Камчатский, Камчатский край, Россия","Петропавловск-Камчатский, Камчатский край, Россия",53.0727778,158.6260833,naturalist34144,cc-by-nc,2025-11-26 03:40:52.217853
Dactylorhiza,aristata,https://static.inaturalist.org/photos/401943611/original.jpeg,iNaturalist,"Камчатский край, Россия, 683003","Камчатский край, Россия, 683003",53.0333313,158.6333329,alfira1,,2025-11-26 03:40:52.153441
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/403131682/original.jpeg,iNaturalist,"Александровск-Сахалинский р-н, Сахалинская обл., Россия","Александровск-Сахалинский р-н, Сахалинская обл., Россия",50.8904111,142.1227111,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:52.074188
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/403131720/original.jpeg,iNaturalist,"Александровск-Сахалинский р-н, Сахалинская обл., Россия","Александровск-Сахалинский р-н, Сахалинская обл., Россия",50.8904000,142.1227111,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:51.998738
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/403131707/original.jpeg,iNaturalist,"Александровск-Сахалинский р-н, Сахалинская обл., Россия","Александровск-Сахалинский р-н, Сахалинская обл., Россия",50.8904000,142.1227111,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:51.901712
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404053558/original.jpeg,iNaturalist,"Вилючинск, Камчатский край, Россия","Вилючинск, Камчатский край, Россия",52.9332250,158.3960417,naturalist34144,cc-by-nc,2025-11-26 03:40:51.796692
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404234997/original.jpeg,iNaturalist,"Kodiak, AK 99615, USA","Kodiak, AK 99615, USA",57.8136642,-152.4366865,dalampe,cc-by-nc,2025-11-26 03:40:51.715669
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404536568/original.jpeg,iNaturalist,"Камчатский край, Россия, 684025","Камчатский край, Россия, 684025",52.8627167,157.8392944,valerkov,cc-by,2025-11-26 03:40:51.652298
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404536535/original.jpeg,iNaturalist,"Камчатский край, Россия, 684025","Камчатский край, Россия, 684025",52.8627167,157.8392944,valerkov,cc-by,2025-11-26 03:40:51.570867
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404806894/original.jpeg,iNaturalist,"Камчатский край, Россия, 684025","Камчатский край, Россия, 684025",52.8610445,157.8525700,valerkov,cc-by,2025-11-26 03:40:51.507581
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404806863/original.jpeg,iNaturalist,"Камчатский край, Россия, 684025","Камчатский край, Россия, 684025",52.8610445,157.8525700,valerkov,cc-by,2025-11-26 03:40:51.439774
Dactylorhiza,aristata,https://static.inaturalist.org/photos/404869718/original.jpg,iNaturalist,"Amchitka Island, AK, US","Amchitka Island, AK, US",51.3757333,179.3092633,sskeehan,,2025-11-26 03:40:51.374096
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400973044/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.6116601,-152.5302552,taylor_justason,cc-by-nc,2025-11-26 03:40:51.308777
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400914273/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.6116601,-152.5302552,taylor_justason,cc-by-nc,2025-11-26 03:40:51.228520
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400685121/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.6116601,-152.5302552,taylor_justason,cc-by-nc,2025-11-26 03:40:51.163331
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400684783/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.7672523,-152.4984075,taylor_justason,cc-by-nc,2025-11-26 03:40:51.078819
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/400683975/original.jpg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.7672523,-152.4984075,taylor_justason,cc-by-nc,2025-11-26 03:40:51.013079
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404894659/original.jpeg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.7471445,-152.5781146,taylor_justason,cc-by-nc,2025-11-26 03:40:50.948514
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/404894656/original.jpeg,iNaturalist,"Kodiak Island County, US-AK, US","Kodiak Island County, US-AK, US",57.7471445,-152.5781146,taylor_justason,cc-by-nc,2025-11-26 03:40:50.865623
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/406068590/original.jpeg,iNaturalist,日本、〒078-1701 北海道上川郡上川町層雲峡,日本、〒078-1701 北海道上川郡上川町層雲峡,43.7052099,142.9316474,nhm_ex,cc-by-nc,2025-11-26 03:40:50.753370
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/406887057/original.jpeg,iNaturalist,"Anivskiy rayon, RU-SL, RU","Anivskiy rayon, RU-SL, RU",46.9531857,142.7993781,ivanovdg19,cc-by,2025-11-26 03:40:50.666213
Dactylorhiza,aristata,https://static.inaturalist.org/photos/407259910/original.jpeg,iNaturalist,"Unga Island, AK, US","Unga Island, AK, US",55.2369224,-160.5915370,lothar_bodingbauer,,2025-11-26 03:40:50.596967
Dactylorhiza,aristata,https://static.inaturalist.org/photos/407370079/original.jpeg,iNaturalist,"Nikko National Park, Nikko, Tochigi, JP","Nikko National Park, Nikko, Tochigi, JP",36.8000717,139.3860033,wim57850,,2025-11-26 03:40:50.533426
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/407370543/original.jpeg,iNaturalist,"Томари, Сахалинская обл., Россия, 694820","Томари, Сахалинская обл., Россия, 694820",47.7567722,142.0586250,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:50.419387
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/407370474/original.jpeg,iNaturalist,"Томари, Сахалинская обл., Россия, 694820","Томари, Сахалинская обл., Россия, 694820",47.7567722,142.0586250,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:50.350798
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/407370430/original.jpeg,iNaturalist,"Томари, Сахалинская обл., Россия, 694820","Томари, Сахалинская обл., Россия, 694820",47.7567722,142.0586250,lilia_efimtseva,cc-by-nc,2025-11-26 03:40:50.245974
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/408834626/original.jpeg,iNaturalist,"Елизовский р-н, Камчатский край, Россия","Елизовский р-н, Камчатский край, Россия",53.1090389,158.4627833,naturalist34144,cc-by-nc,2025-11-26 03:40:50.161872
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/408769479/original.jpeg,iNaturalist,"Елизовский р-н, Камчатский край, Россия","Елизовский р-н, Камчатский край, Россия",53.1090056,158.4627833,naturalist34144,cc-by-nc,2025-11-26 03:40:50.029708
Dactylorhiza,aristata,https://inaturalist-open-data.s3.amazonaws.com/photos/410638876/original.jpg,iNaturalist,"Kiska Island, Aleutian Islands, AK, USA","Kiska Island, Aleutian Islands, AK, USA",52.0817333,177.5572523,ianljones,cc-by-nc,2025-11-26 03:40:49.925601
Dactylorhiza,aristata,https://static.inaturalist.org/photos/412124189/original.jpeg,iNaturalist,"Медный остров, Муниципальный Район Алеутский, Камчатский край, RU","Медный остров, Муниципальный Район Алеутский, Камчатский край, RU",54.5845300,167.9612283,anna1525,,2025-11-26 03:40:49.861691
Dactylorhiza,aristata,https://static.inaturalist.org/photos/412934271/original.jpeg,iNaturalist,"Медный остров, Муниципальный Район Алеутский, Камчатский край, RU","Медный остров, Муниципальный Район Алеутский, Камчатский край, RU",54.7374883,167.7300867,anna1525,,2025-11-26 03:40:49.741731
